wl,f198,f207,f464,f465,f441,f442,f423,f420,f413,f406,f397,f395,f394,f393,f384,f367,f366,f354,f347,f342,f334,f328,f330,f305,f240,f212,f252,f274,f299,f284,m32m,m214,m203,m187,m175,m112,m78m,m452,m455,m440,m425,m412,m411,m409,m407,m404,m359,m357,m326,m320,m315,m308,m304,m265,m262,m250,m232,m231,m223,m215
621.6,57.78,59.126,65.413,56.577,60.468,63.991,58.035,57.71,62.382,63.569,61.258,56.998,63.255,61.055,60.155,58.998,61.917,59.091,60.318,51.613,60.147,55.976,60.328,50.855,59.845,59.789,60.338,59.595,58.638,52.593,66.187,66.58,68.936,67.913,66.544,67.748,67.524,66.431,66.393,65.167,68.041,68.752,68.312,70.015,69.29,67.708,67.634,68.977,68.534,67.515,69.756,67.54,69.452,67.335,70.282,68.091,67.173,66.235,69.392,68.199
621.79,57.753,59.109,65.398,56.579,60.485,64,58.048,57.709,62.356,63.562,61.241,56.99,63.251,61.064,60.158,58.975,61.954,59.062,60.31,51.586,60.158,55.976,60.327,50.837,59.863,59.769,60.337,59.622,58.655,52.578,66.169,66.584,68.913,67.912,66.537,67.754,67.569,66.444,66.384,65.172,68.045,68.746,68.358,70.028,69.307,67.742,67.632,68.98,68.522,67.548,69.759,67.576,69.474,67.361,70.302,68.095,67.179,66.216,69.384,68.21
621.98,57.757,59.101,65.367,56.573,60.466,64.021,58.077,57.681,62.353,63.577,61.223,56.987,63.252,61.07,60.168,58.984,61.934,59.033,60.336,51.59,60.157,55.984,60.346,50.862,59.876,59.762,60.32,59.603,58.656,52.558,66.201,66.573,68.901,67.89,66.562,67.747,67.543,66.504,66.371,65.201,68.058,68.758,68.365,70.013,69.3,67.739,67.621,68.977,68.554,67.547,69.776,67.586,69.484,67.372,70.277,68.125,67.168,66.199,69.361,68.217
622.16,57.743,59.079,65.403,56.562,60.437,63.98,58.064,57.681,62.369,63.583,61.2,56.993,63.254,61.062,60.203,59.003,61.93,59.002,60.312,51.577,60.167,55.975,60.346,50.9,59.886,59.789,60.303,59.562,58.656,52.565,66.211,66.57,68.919,67.897,66.544,67.766,67.578,66.525,66.358,65.222,68.064,68.765,68.374,70.034,69.293,67.756,67.61,68.961,68.57,67.507,69.782,67.562,69.479,67.339,70.301,68.124,67.216,66.202,69.362,68.244
622.35,57.726,59.095,65.374,56.55,60.456,63.973,58.057,57.663,62.356,63.579,61.197,57.017,63.228,61.082,60.202,58.998,61.95,59.001,60.283,51.562,60.153,55.968,60.32,50.922,59.898,59.775,60.287,59.564,58.648,52.566,66.182,66.584,68.96,67.917,66.537,67.753,67.579,66.544,66.373,65.242,68.074,68.731,68.396,70.049,69.303,67.729,67.603,68.992,68.574,67.498,69.785,67.582,69.514,67.34,70.279,68.112,67.246,66.224,69.341,68.251
622.54,57.729,59.08,65.369,56.579,60.424,63.946,58.043,57.664,62.355,63.556,61.197,57.032,63.24,61.057,60.236,59.01,61.929,59.021,60.293,51.558,60.127,55.974,60.326,50.914,59.924,59.775,60.245,59.586,58.663,52.568,66.194,66.604,68.957,67.97,66.543,67.765,67.532,66.548,66.331,65.223,68.105,68.717,68.398,70.041,69.299,67.733,67.571,69.002,68.52,67.499,69.793,67.578,69.525,67.355,70.264,68.129,67.276,66.234,69.316,68.269
622.73,57.693,59.097,65.391,56.61,60.428,63.959,58.048,57.694,62.372,63.559,61.219,57.017,63.22,61.045,60.259,58.995,61.913,58.997,60.298,51.541,60.163,55.975,60.363,50.899,59.958,59.767,60.211,59.584,58.623,52.567,66.19,66.616,68.963,67.944,66.552,67.765,67.548,66.529,66.343,65.225,68.067,68.721,68.428,70.043,69.307,67.726,67.589,69.008,68.471,67.517,69.757,67.579,69.497,67.318,70.258,68.102,67.281,66.27,69.358,68.26
622.92,57.673,59.115,65.401,56.632,60.399,63.979,58.055,57.704,62.329,63.578,61.213,56.967,63.217,61.044,60.289,59.005,61.904,58.974,60.283,51.528,60.144,55.985,60.34,50.916,59.942,59.778,60.233,59.586,58.622,52.52,66.201,66.604,68.93,67.921,66.557,67.768,67.55,66.538,66.325,65.233,68.071,68.69,68.398,70.044,69.331,67.721,67.609,69.025,68.437,67.505,69.749,67.599,69.495,67.335,70.262,68.136,67.27,66.285,69.356,68.248
623.11,57.651,59.108,65.409,56.657,60.396,63.975,58.06,57.697,62.309,63.59,61.201,56.973,63.195,61.061,60.29,58.989,61.916,58.962,60.284,51.508,60.172,55.969,60.339,50.901,59.947,59.761,60.229,59.581,58.627,52.525,66.203,66.607,68.92,67.896,66.543,67.772,67.533,66.55,66.361,65.205,68.055,68.719,68.413,70.017,69.285,67.695,67.581,69.033,68.439,67.501,69.755,67.582,69.483,67.276,70.261,68.126,67.296,66.316,69.354,68.264
623.3,57.625,59.081,65.404,56.671,60.415,63.995,58.039,57.705,62.318,63.592,61.201,56.968,63.176,61.057,60.323,59.018,61.894,58.962,60.27,51.493,60.169,55.966,60.32,50.893,59.932,59.721,60.242,59.585,58.586,52.532,66.217,66.658,68.928,67.893,66.531,67.786,67.53,66.564,66.363,65.221,68.075,68.709,68.417,70.007,69.311,67.672,67.552,69.041,68.455,67.481,69.697,67.573,69.469,67.263,70.253,68.123,67.304,66.311,69.362,68.245
623.49,57.631,59.089,65.35,56.65,60.392,64.011,58.041,57.689,62.298,63.588,61.204,56.959,63.135,61.045,60.316,58.994,61.895,58.926,60.237,51.525,60.17,55.925,60.293,50.904,59.934,59.673,60.221,59.595,58.566,52.486,66.218,66.697,68.93,67.9,66.552,67.836,67.525,66.541,66.355,65.204,68.058,68.697,68.404,70.008,69.322,67.666,67.563,69.031,68.514,67.481,69.647,67.569,69.491,67.26,70.291,68.132,67.272,66.298,69.342,68.243
623.68,57.615,59.072,65.361,56.664,60.375,63.991,58.026,57.639,62.336,63.57,61.253,56.962,63.128,61.056,60.306,58.999,61.906,58.923,60.2,51.509,60.156,55.882,60.325,50.875,59.918,59.663,60.197,59.578,58.604,52.473,66.21,66.697,68.901,67.904,66.56,67.84,67.516,66.526,66.355,65.214,68.075,68.694,68.404,70.017,69.349,67.642,67.534,69.003,68.458,67.458,69.652,67.565,69.5,67.277,70.298,68.144,67.247,66.273,69.346,68.219
623.87,57.641,59.095,65.355,56.693,60.386,63.99,58.024,57.603,62.347,63.57,61.271,56.97,63.107,61.029,60.306,58.994,61.94,58.91,60.212,51.51,60.145,55.855,60.306,50.869,59.934,59.654,60.163,59.575,58.607,52.491,66.221,66.696,68.893,67.936,66.575,67.798,67.518,66.515,66.325,65.204,68.045,68.72,68.429,70.004,69.331,67.669,67.5,68.961,68.513,67.407,69.672,67.528,69.493,67.277,70.272,68.161,67.277,66.302,69.36,68.196
624.06,57.617,59.085,65.358,56.721,60.382,64.017,58.004,57.584,62.351,63.586,61.269,56.947,63.094,61.032,60.323,59.025,61.914,58.937,60.219,51.501,60.171,55.877,60.319,50.867,59.907,59.642,60.143,59.557,58.594,52.473,66.248,66.703,68.918,67.942,66.586,67.826,67.529,66.543,66.315,65.21,68.045,68.706,68.438,70.002,69.321,67.674,67.516,68.928,68.551,67.375,69.653,67.511,69.501,67.253,70.301,68.183,67.26,66.318,69.355,68.187
624.25,57.638,59.086,65.376,56.729,60.369,63.99,57.983,57.561,62.336,63.54,61.281,56.966,63.067,61.033,60.355,59.028,61.93,58.939,60.21,51.507,60.184,55.885,60.324,50.862,59.906,59.616,60.124,59.541,58.58,52.469,66.258,66.709,68.918,67.964,66.605,67.791,67.512,66.545,66.306,65.229,68.072,68.69,68.441,70.014,69.358,67.682,67.517,68.915,68.523,67.38,69.678,67.487,69.499,67.227,70.285,68.211,67.27,66.341,69.377,68.177
624.44,57.637,59.074,65.359,56.725,60.352,64.007,57.957,57.575,62.299,63.508,61.248,56.971,63.074,61.015,60.349,59.065,61.952,58.932,60.194,51.522,60.22,55.867,60.316,50.862,59.916,59.616,60.091,59.548,58.59,52.474,66.241,66.731,68.871,67.968,66.607,67.801,67.517,66.554,66.298,65.211,68.057,68.687,68.454,70.035,69.344,67.675,67.491,68.917,68.531,67.36,69.668,67.487,69.52,67.215,70.258,68.241,67.276,66.344,69.355,68.155
624.63,57.63,59.052,65.35,56.699,60.335,63.967,57.946,57.569,62.318,63.488,61.246,56.983,63.072,61.035,60.323,59.077,61.937,58.938,60.17,51.495,60.218,55.876,60.304,50.854,59.93,59.601,60.102,59.542,58.602,52.458,66.25,66.759,68.899,67.995,66.631,67.804,67.506,66.524,66.304,65.202,68.063,68.693,68.441,70.001,69.33,67.675,67.47,68.913,68.514,67.369,69.677,67.473,69.521,67.227,70.285,68.222,67.288,66.323,69.356,68.156
624.82,57.632,59.049,65.317,56.72,60.322,63.929,57.948,57.575,62.315,63.495,61.24,56.959,63.067,61.021,60.363,59.111,61.964,58.916,60.135,51.501,60.186,55.874,60.33,50.843,59.939,59.609,60.119,59.553,58.623,52.459,66.276,66.784,68.908,67.964,66.598,67.81,67.539,66.544,66.337,65.228,68.078,68.724,68.471,70.009,69.318,67.62,67.467,68.933,68.527,67.389,69.689,67.457,69.515,67.211,70.27,68.217,67.289,66.306,69.349,68.137
625.01,57.586,59.017,65.273,56.726,60.358,63.926,57.94,57.574,62.333,63.494,61.233,56.955,63.018,60.994,60.382,59.111,61.966,58.919,60.135,51.502,60.204,55.877,60.32,50.837,59.921,59.615,60.134,59.555,58.606,52.459,66.293,66.807,68.928,67.98,66.593,67.831,67.547,66.563,66.331,65.233,68.055,68.725,68.457,69.99,69.3,67.614,67.473,68.95,68.554,67.416,69.688,67.443,69.534,67.199,70.239,68.21,67.317,66.317,69.348,68.137
625.19,57.613,59.027,65.316,56.715,60.339,63.941,57.94,57.554,62.338,63.498,61.221,56.966,63.003,60.986,60.387,59.098,61.944,58.881,60.145,51.49,60.163,55.887,60.337,50.825,59.951,59.613,60.145,59.536,58.616,52.466,66.323,66.822,68.904,67.971,66.581,67.83,67.54,66.548,66.334,65.216,68.035,68.722,68.474,70.016,69.31,67.614,67.452,68.95,68.547,67.404,69.698,67.416,69.563,67.178,70.224,68.248,67.323,66.312,69.331,68.129
625.38,57.582,59.051,65.31,56.708,60.349,63.959,57.956,57.532,62.307,63.519,61.229,56.969,62.979,60.974,60.359,59.135,61.894,58.88,60.153,51.512,60.173,55.861,60.307,50.788,59.938,59.583,60.122,59.561,58.618,52.458,66.311,66.851,68.885,67.955,66.563,67.845,67.564,66.546,66.326,65.184,68.038,68.741,68.486,70.014,69.288,67.617,67.412,68.938,68.529,67.384,69.691,67.433,69.577,67.157,70.206,68.242,67.355,66.257,69.348,68.113
625.57,57.569,59.009,65.302,56.729,60.351,63.924,57.948,57.494,62.309,63.524,61.213,56.967,62.965,60.996,60.372,59.142,61.915,58.869,60.159,51.536,60.193,55.849,60.306,50.785,59.939,59.578,60.105,59.584,58.6,52.432,66.307,66.833,68.849,67.943,66.551,67.869,67.603,66.566,66.357,65.174,68.053,68.729,68.443,70.018,69.304,67.619,67.412,68.94,68.487,67.401,69.687,67.456,69.577,67.163,70.232,68.245,67.366,66.256,69.338,68.132
625.76,57.561,59.024,65.301,56.721,60.346,63.921,57.939,57.498,62.323,63.534,61.207,56.991,62.954,60.978,60.384,59.121,61.924,58.881,60.182,51.501,60.198,55.832,60.31,50.751,59.959,59.572,60.088,59.593,58.594,52.452,66.321,66.841,68.821,67.994,66.541,67.841,67.593,66.579,66.342,65.161,68.059,68.715,68.487,70.013,69.297,67.656,67.423,68.933,68.471,67.407,69.714,67.458,69.538,67.168,70.229,68.246,67.349,66.26,69.339,68.154
625.95,57.548,59.015,65.281,56.743,60.317,63.888,57.924,57.5,62.301,63.559,61.227,56.988,62.949,60.957,60.367,59.136,61.94,58.897,60.193,51.521,60.21,55.813,60.329,50.756,59.983,59.569,60.08,59.582,58.592,52.442,66.308,66.86,68.832,67.991,66.543,67.834,67.578,66.567,66.311,65.174,68.061,68.694,68.482,70.005,69.297,67.655,67.456,68.952,68.477,67.406,69.742,67.461,69.59,67.15,70.203,68.261,67.34,66.27,69.333,68.147
626.14,57.538,59.002,65.249,56.739,60.324,63.875,57.891,57.467,62.324,63.526,61.223,56.995,62.947,60.965,60.389,59.109,61.929,58.916,60.173,51.524,60.205,55.812,60.308,50.738,59.985,59.579,60.11,59.606,58.574,52.451,66.297,66.892,68.851,68.028,66.516,67.826,67.594,66.581,66.319,65.186,68.074,68.691,68.461,70.029,69.281,67.636,67.472,68.941,68.471,67.356,69.757,67.469,69.547,67.126,70.213,68.259,67.343,66.276,69.351,68.126
626.33,57.543,59,65.233,56.741,60.299,63.862,57.927,57.453,62.32,63.493,61.239,57.013,62.942,60.968,60.39,59.103,61.947,58.905,60.161,51.567,60.224,55.779,60.32,50.73,59.97,59.567,60.106,59.6,58.571,52.446,66.277,66.909,68.861,68.012,66.533,67.818,67.657,66.557,66.305,65.188,68.101,68.705,68.459,70.009,69.262,67.642,67.444,68.967,68.452,67.35,69.742,67.459,69.537,67.165,70.222,68.243,67.331,66.297,69.346,68.119
626.52,57.534,58.982,65.204,56.727,60.302,63.832,57.916,57.439,62.322,63.479,61.243,57.014,62.924,60.946,60.381,59.084,61.95,58.935,60.167,51.548,60.212,55.774,60.327,50.727,59.98,59.554,60.096,59.556,58.543,52.431,66.276,66.916,68.851,68.005,66.511,67.842,67.657,66.563,66.322,65.204,68.095,68.738,68.473,70.023,69.261,67.645,67.439,69.004,68.468,67.379,69.739,67.469,69.536,67.189,70.208,68.27,67.359,66.313,69.362,68.126
626.71,57.526,59.004,65.179,56.747,60.283,63.827,57.951,57.445,62.336,63.464,61.256,57.01,62.93,60.943,60.369,59.084,61.956,58.924,60.168,51.545,60.224,55.765,60.32,50.728,59.955,59.561,60.063,59.536,58.577,52.43,66.295,66.951,68.84,68.038,66.501,67.834,67.659,66.585,66.354,65.213,68.091,68.746,68.451,70.047,69.266,67.631,67.439,69.006,68.444,67.365,69.748,67.463,69.525,67.171,70.196,68.24,67.37,66.331,69.345,68.163
626.9,57.518,58.993,65.184,56.741,60.245,63.846,57.95,57.44,62.329,63.448,61.255,57.015,62.947,60.906,60.398,59.08,61.952,58.921,60.145,51.529,60.205,55.752,60.311,50.745,59.942,59.561,60.08,59.536,58.567,52.421,66.296,66.958,68.837,68.025,66.521,67.828,67.659,66.592,66.372,65.194,68.042,68.753,68.473,70.062,69.256,67.632,67.43,69.009,68.412,67.357,69.746,67.471,69.526,67.174,70.177,68.236,67.408,66.35,69.325,68.121
627.09,57.523,58.959,65.154,56.73,60.238,63.846,57.966,57.428,62.343,63.445,61.262,57.038,62.92,60.888,60.413,59.083,61.949,58.905,60.114,51.545,60.224,55.749,60.312,50.742,59.98,59.532,60.069,59.513,58.577,52.404,66.275,66.933,68.808,68.036,66.519,67.829,67.655,66.566,66.377,65.211,68.042,68.777,68.466,70.07,69.268,67.645,67.407,69.011,68.382,67.359,69.735,67.502,69.489,67.154,70.19,68.226,67.439,66.333,69.358,68.151
